"Turbine_ID","RMSE","RMSE_OK_2017","Sigma2","NLPD","Runtime_total","Runtime_fit","Runtime_pred17"
38,2.90249057450759,2.90453982545868,16.1100847807076,2.28634278163717,62.5004360675812,13.8440608978271,48.0703918933868
39,2.7550214912494,22.6400779806083,16.1100847807076,2.58155568923857,110.696956157684,13.8440608978271,47.8624789714813
40,3.20212647332095,20.8109495359309,16.1100847807076,2.64459668035789,158.49066400528,13.8440608978271,47.4325089454651
41,6.42002079796623,18.4664876982118,16.1100847807076,3.32338306682362,209.793985128403,13.8440608978271,50.8728258609772
42,3.33948538047577,15.4472335232572,16.1100847807076,2.64862082599686,266.355736017227,13.8440608978271,56.0830490589142
43,2.49551257399604,10.8745323868428,16.1100847807076,2.50970944174419,321.385015010834,13.8440608978271,54.4807047843933
44,2.713352085126,2.76177323443399,16.1100847807076,2.275982593191,373.145154953003,13.8440608978271,51.4091169834137
