"speed"
10.7294386
2.962925173
10.31982784
3.311803811
2.91224815
8.040974343
6.194461387
3.49395079
6.517003462
8.212368294
5.760407951
6.218648911
5.50024674
4.575996967
6.834085095
9.369865649
9.535326791
7.212871651
6.322299451
7.531717027
3.832136667
7.119991575
8.180770987
6.656488608
5.654148992
3.925432014
4.213087424
3.489484887
6.524095428
4.229663481
5.235159919
4.906690225
4.682272296
3.946910252
4.987752032
7.558202625
6.838446206
6.607165594
4.739545804
6.721183494
9.521252136
8.347593446
3.657681064
6.996654262
4.47384941
15.8582511
6.245930964
6.229106217
4.327589322
6.316766696
5.929313242
6.30207555
2.913856788
7.81493656
4.742015672
2.919166775
6.003264696
7.921188235
8.321570455
3.385055134
6.071820774
4.366477001
7.269426586
3.791109942
2.778189844
4.576475116
3.743327466
7.657344307
4.128510353
5.036132403
5.457462244
5.281631059
5.271294234
3.925946328
12.41387451
3.395133398
2.37250499
2.660417212
2.727696977
10.4190502
2.836355041
2.614532174
4.334473841
4.402731445
6.655327902
4.485810949
5.489335252
9.703807612
7.192970196
4.179913819
9.186215126
14.38734935
14.05988244
7.727431664
3.034398195
9.330595388
7.019555512
4.844214293
10.91295224
10.45939975
3.349827742
10.11824837
2.785252924
6.014352555
3.918245099
10.40201205
7.805382887
5.044081828
3.608748428
3.245870503
4.776089316
7.594442929
4.167116282
4.011321724
8.421241485
3.969242539
10.29838249
5.071325011
7.994998172
4.929751443
5.529440217
5.648061824
4.241490713
5.062795989
10.872375
3.854488364
6.428578563
4.161180452
4.007663843
3.399947626
3.255136837
2.6239647
8.729223944
3.819058516
6.643095208
6.870952559
4.161162184
11.23034185
4.097645833
6.138994201
7.865240289
6.955091456
5.619210062
2.50883026
5.892897727
5.73984301
5.435570447
8.892106932
11.59915189
3.602124941
3.451215854
4.849307863
6.652288869
3.092223009
6.849839083
6.207216299
3.541401364
7.435343389
8.600081427
4.310922528
11.15476026
6.146994485
4.741876724
7.442964213
5.16293629
5.161703921
6.409212252
2.432407056
4.876898095
5.677176535
6.665822577
2.373818337
7.687957301
7.601692448
10.9858559
4.829994813
4.231582569
6.377740708
3.820077947
5.140500653
3.016668096
7.151442527
5.482711653
7.379464587
7.673249427
8.027426298
9.877746485
5.11383273
6.388375523
3.919023003
9.001480398
9.434718878
5.431731273
5.567478488
3.476796098
4.966722325
8.840512885
9.855242178
9.150345569
5.662786846
3.538131848
5.984842686
7.131109167
3.666795711
9.888608695
7.394865605
3.620454653
3.601886953
7.850693763
8.309478194
7.479060211
5.271305662
5.656044603
2.769153298
8.557638135
6.116747096
3.302213053
11.70204213
4.418061939
5.305891796
5.017227411
9.264864705
5.716138556
8.796465377
6.926019134
3.61985724
6.739235205
5.738217855
5.643775237
4.56695406
5.005755922
4.302198175
10.03470806
3.686858966
6.388691085
7.159701366
14.60366608
6.666011675
3.833622945
4.330051697
7.266306434
7.986762548
4.08949338
4.065572365
6.561908988
4.683767201
4.435199392
12.38272939
10.91448966
9.133355341
7.082025951
8.012097549
7.052038465
3.52207814
5.040036524
5.496445417
7.938426479
8.812324895
5.23827095
4.192557762
3.600031501
4.113833281
3.443404132
2.998412811
3.823649671
6.759145568
5.999308285
4.197455597
6.192451402
3.731059296
5.222348234
4.578825803
4.109359212
3.429270041
5.762551058
4.00735623
9.067213045
2.08323415
12.8128071
9.983655243
2.572766362
8.161993076
5.343677483
8.861226489
3.506235669
3.724496228
6.332275939
5.582397335
8.031879523
5.908807601
5.627070507
3.217535458
7.350659321
8.249791114
7.037273895
2.242988652
9.856876346
6.687726411
5.757411918
3.69424318
4.538346194
4.138496582
8.129284407
10.34774121
5.128073281
5.669679975
3.183738101
6.155137447
8.087021192
6.587459431
3.984386594
4.610429256
6.223969626
4.547921989
4.715772066
2.967005265
3.323384869
6.535345046
5.10859821
3.001832765
7.241169614
11.24670567
7.684910594
3.240092071
4.287913248
5.472902632
4.115870751
6.253128572
9.395657072
3.993229588
4.974068499
7.113162735
2.628971284
3.355266176
4.273111727
3.427848459
12.11338456
3.09111208
3.899879782
8.814589146
4.440532639
4.723987541
4.597237305
6.999153189
6.882833339
3.545230343
3.153318769
3.503866485
12.62679709
5.667017501
10.99696702
2.704956241
3.722754629
3.578586936
6.026339234
5.213455449
4.295431566
8.185614825
11.75137936
5.474666426
5.127576644
4.881538563
3.240049451
6.889855701
2.978475856
3.678673258
6.460477315
5.91508498
5.77386876
5.636299885
4.724582098
6.071114464
5.980615353
5.879466215
4.05809346
5.512555609
6.135632645
2.657595392
3.653691656
4.495728655
3.780647655
5.616739245
6.556013553
6.243135282
3.613148287
2.736872785
6.927189723
8.523857446
2.929749939
5.079563442
6.102565336
3.910799354
10.39690732
9.400783888
9.901594801
12.00361224
11.5136104
4.019561304
6.122740261
6.391581915
4.436730235
2.721139903
3.593675446
8.77446386
7.45110094
2.533115596
2.926938516
5.487567082
4.671120262
10.93979076
4.887596251
4.859156018
4.784447225
3.272921094
5.911382014
4.627223127
12.25605128
4.193454454
2.988618563
4.333651488
5.695033464
7.422736345
11.14883204
5.312141823
3.362372331
11.10023066
3.138458802
5.712315214
2.959237783
4.160515291
3.246430559
8.687743293
5.85475077
6.620561329
4.692066589
8.966266919
6.5509017
4.215444264
4.050375792
3.04439173
9.912855904
3.906237537
4.665825349
2.676299865
2.722880964
6.78689444
8.474562699
4.875918653
6.481464553
8.211759006
5.759138247
3.354138118
5.947401766
4.350543894
4.910726799
4.46310354
4.165305335
9.604713664
3.902059926
4.557014932
8.178744414
10.17449836
8.237784738
3.017414254
6.116256965
6.053419268
3.375799199
7.722276239
4.436260184
6.757586441
2.912705732
7.195390742
5.446172178
9.493290482
6.39621354
4.691267248
6.659224387
8.619122541
6.559863884
5.093135605
10.71656048
7.707236401
5.936867159
6.464393679
4.341427554
7.204774024
11.70376696
7.507036443
5.833156971
4.996617026
13.91548489
13.37565343
3.346634424
4.845663332
4.841322315
4.750717211
8.588196961
4.61177056
12.44827064
3.21299744
4.718100658
6.434828706
5.473529899
5.426117162
5.078611393
4.355019913
7.292662167
11.37158317
3.531688851
3.211124096
5.716016946
4.530518867
5.159292086
8.099221552
5.32380371
3.512303476
6.237929715
6.394112899
9.840267729
2.618770963
4.696222752
4.487588125
6.185238288
3.725819581
3.101334739
2.828129981
3.933961394
3.879860148
5.410491243
9.183048674
6.072014485
5.264473133
3.973084875
4.340298938
7.557369274
10.40138227
8.078329571
8.215823394
4.434530417
5.118989534
2.352841647
6.43144702
3.915009596
3.180993783
3.548262265
4.247808062
5.911294977
7.023889513
3.920487782
5.297743726
5.778441063
2.683744229
9.494026768
5.49538312
3.060235672
5.849553273
3.010722546
3.689543777
5.247789662
4.544144835
9.141105148
3.747195265
5.874331956
5.279332654
9.558063519
5.823525667
7.086044824
8.469150196
6.809023032
6.914364016
5.772598784
5.308549282
2.982602199
6.261271819
3.164226398
8.355309394
6.496287452
7.716921353
5.448246276
18.92781436
3.243324054
2.40506282
3.548675412
3.677085321
8.165640095
12.87715267
6.70051603
5.278203056
4.837115149
9.867733778
8.209476208
4.921643378
4.8897085
3.420602971
5.519972374
7.547952218
5.386627728
3.089608156
3.06214215
6.686049811
10.01531095
3.771678706
3.117517947
5.779228036
9.01399869
8.35582758
4.40361441
4.594275328
2.818447893
4.3079799
7.216701617
5.143962255
6.529102497
5.529110675
6.606654136
3.169213495
2.505579477
7.224692705
7.67539314
4.527381263
4.218018051
4.196322641
2.771624443
2.93660682
5.32321601
4.415323902
4.668707494
6.207149163
3.153236401
5.102660908
6.774124584
5.725645667
3.446850276
4.104594992
10.51149851
5.274645886
5.13603263
6.478351912
6.490658314
4.22301083
5.322270016
3.902109146
7.550833768
9.678719327
3.453840531
8.136036183
5.125501968
3.039653176
8.646091678
6.853720418
3.927389862
6.69821599
5.811091805
3.883953308
5.375492187
5.369374117
11.3761116
8.866410749
5.880059504
10.49859992
7.260354709
2.657265971
6.76455511
6.059676499
5.606825117
3.161416172
8.507793416
3.789624797
5.144598406
7.476744286
3.803656851
2.447415537
3.17119329
3.142666549
9.90398611
6.456356854
4.39785624
3.851869726
3.452885726
3.447047074
8.711331569
2.930752145
9.275723084
8.73313209
3.66533801
6.174674195
3.825656378
6.202077826
9.183422168
5.566853384
2.832410726
2.189228388
3.305715275
6.004451174
6.039507693
4.092016248
7.484255743
5.685109741
3.196418467
3.770463873
4.593401271
7.785708663
6.278019426
6.73829335
6.317561848
5.400279056
7.956015872
3.722374132
2.694135357
4.356294765
3.648184205
9.775583111
10.41162593
5.529566163
7.350491254
2.885645712
3.990873533
6.316535955
2.831414731
8.668760798
3.178428606
5.24365933
6.702158751
4.496731136
5.051762362
8.579402824
3.964829924
12.19774863
3.947863538
4.977678701
5.763547128
8.3385287
7.816816611
2.98496925
4.093007772
5.026417572
3.446126348
4.19620495
7.198700106
8.38727992
4.63670352
10.10528693
7.54961123
7.615319519
5.606183549
5.289171096
7.112767458
4.059635972
4.789543125
6.296809939
4.898356753
4.14789529
5.323011425
3.009381923
7.190200138
8.633861415
4.436941019
2.850442715
3.112127332
7.712689224
6.683876939
4.322668124
3.437674879
13.62121036
5.181839859
11.83952316
4.698256798
6.288225171
9.072905412
6.926807942
10.74326516
4.650732575
5.960554662
10.66034785
9.909513431
10.35301433
3.736924085
4.297613086
4.538938418
3.33089534
3.419668027
7.720587811
9.590346284
6.819498939
4.972205658
7.233803824
4.991590202
6.925364074
3.389603954
8.071774335
5.30670114
5.329103307
5.105027766
7.672277865
6.258190707
4.749634078
7.325188439
4.425221514
5.340966745
3.375790337
3.27002527
3.670426614
7.316537449
3.850604845
4.943092315
3.280958478
11.26709823
7.37329899
5.600753817
5.219821503
6.290196332
6.478695852
3.432162034
4.568484097
10.5745269
3.501071376
2.720971669
6.581952952
7.873981988
4.904005926
4.558210792
8.836310447
5.559684092
5.71441453
3.99038925
4.620357217
2.94818803
13.328316
12.06778311
8.377344239
8.915049998
7.332850663
4.050776901
4.748779036
8.3473802
5.320917046
7.269733733
4.136196437
3.209622707
8.519349303
7.751794034
5.450208451
6.42875404
13.67818375
7.322871335
3.625782263
7.72724611
7.565894848
10.6850038
2.984837941
4.555550531
2.081457416
5.952239365
5.949923434
5.862835637
5.941675857
4.783325836
4.733218504
4.29404566
5.630298297
6.952308354
3.279070182
5.807663003
4.382588652
3.1251726
2.40773821
5.499410646
6.962225502
4.202777265
7.278719477
4.925106018
4.154637963
3.212239108
2.627363254
3.660550039
8.776528949
5.642922527
7.293829973
7.611505628
3.367291274
6.071529146
4.922545587
4.120104135
4.576992024
10.06823216
6.17859873
3.848641451
3.615064523
10.73847694
2.38412991
5.553311033
6.481152972
5.764419049
2.767522759
4.884576299
3.703431806
6.864075624
3.028749665
9.262288541
6.978508346
3.330464965
6.28711041
9.848286212
4.149468043
6.862731257
4.454928151
4.099616049
6.867364484
5.671715525
3.050737721
5.965967911
9.052394618
6.4446141
4.516756432
7.3527365
10.92586441
15.05003073
5.205530127
7.612349017
6.874846546
5.077855422
4.123606651
5.052326077
8.106972479
3.926204572
3.642305555
5.111006474
13.21512839
2.929659177
3.255290215
11.51045325
6.580654792
4.804101121
8.470543032
7.4483247
2.7254384
6.992870536
5.019167138
8.549451489
5.147404287
2.837209673
7.90974231
2.877957251
7.057090435
4.842664886
5.418787831
7.090084883
11.10400402
4.475593809
5.959131977
6.3757852
3.212836065
7.858946594
6.436762122
3.982188197
5.796818606
7.943332729
11.8933962
