"run_time_twinGP"
17.7767140865326
18.7018160820007
19.3805348873138
17.7085039615631
18.1826448440552
19.502895116806
21.2807071208954
17.0703589916229
20.0260181427002
20.0886878967285
21.6371178627014
24.7169189453125
23.107813835144
25.5404920578003
26.5605969429016
23.948823928833
23.9852449893951
23.5823669433594
23.3137850761414
24.9534780979156
25.6493489742279
29.4572808742523
29.9200489521027
34.1299221515656
29.3810670375824
28.7335910797119
30.9525551795959
34.228178024292
31.4474890232086
33.7862598896027
33.0763189792633
30.9940450191498
34.3556101322174
35.4959330558777
38.59752202034
45.8301780223846
39.2425589561462
38.0620999336243
45.6310172080994
41.9243910312653
40.4138469696045
40.3200299739838
38.8030030727386
41.1847620010376
40.8029179573059
47.3283350467682
41.9990408420563
42.8156011104584
44.5069329738617
46.4372129440308
49.942981004715
49.0114350318909
44.9405539035797
49.5403850078583
49.0244979858398
49.3744628429413
47.6338300704956
46.4738631248474
50.87007188797
48.0764441490173
49.3598730564117
49.5648999214172
48.9537301063538
50.110053062439
48.1982498168945
51.4291191101074
