"temp"
-8.469162641
7.084888345
-14.03218673
24.93350203
4.760965614
0.303529908
0.736445166
-5.341421269
3.784537858
-7.418507992
3.710351392
2.369832039
13.46401106
19.76156796
12.30027882
4.579660632
14.45181543
14.00024657
5.102332372
-6.799083101
3.642485892
17.8807653
12.48113765
-4.657381076
-5.790350593
-7.043778117
7.408582905
3.760177179
19.3680027
-9.342479909
-3.420009502
0.3946988
-10.20334857
14.29045287
4.852530665
-8.893670255
20.75330974
-16.01256074
-11.65625814
23.88393783
-8.257648729
13.30632253
17.40804141
-0.774049385
24.23516536
2.924073752
-4.820428653
18.28906964
5.542861308
20.60089019
17.24246209
26.44373821
-1.196087642
-9.711594905
-9.153836258
20.83895916
19.87447246
22.70411271
-10.21907715
20.44943506
17.66587332
-0.217290744
25.03082521
20.9986362
20.48867123
1.402831269
-11.37083955
18.39767135
13.01512743
3.385930311
20.19195993
16.36286462
24.49996622
-4.568926992
-13.11580244
22.54205308
1.876838112
-0.807878234
15.93331103
19.68929604
18.82950661
21.42614362
23.262478
-6.107923564
21.48785499
7.137391011
-9.382709752
11.91234772
1.727031796
2.588812825
2.596923733
-4.503155726
-19.28269519
9.155631516
10.52323143
-2.225598775
-12.46042257
15.41856116
6.47105187
4.389876219
16.60126202
-11.25395037
12.61349306
-4.487036009
21.6834075
1.140377612
21.36703442
-7.601002179
5.163308041
5.504198622
19.52562854
3.613860484
19.08317859
17.22862071
25.19342409
16.44008266
17.14354334
24.48700015
24.86509362
2.713801405
23.99598084
1.575803434
18.39378536
14.34446197
-6.066034378
26.62253991
-12.99085424
23.51288877
25.30210172
21.66774009
-5.895434868
1.534993201
15.06474489
28.68043917
14.80491729
-3.50077635
17.48432311
-7.116009869
15.10378107
19.39575522
16.25094216
1.936187713
23.19815609
5.415170318
15.12548296
-2.62654558
15.72706478
21.21205657
-1.991880686
-17.53490625
-3.795015574
13.54733586
17.87658255
2.17940455
15.3224995
16.00847043
20.46503403
5.781573185
6.549899074
24.16605257
25.25864965
7.439769553
23.06121414
22.12547187
15.32259789
25.56510396
16.91597509
9.524806521
-12.98935655
7.942385355
-3.430224409
22.39041094
10.90250097
-2.227312962
-11.06452067
21.21951754
8.858784155
15.71629726
22.99388934
4.452556778
23.71899347
-2.496273161
-3.453620194
0.972287032
22.79468957
17.60672818
3.203620962
-8.739885726
22.35288279
17.70223074
-11.96962512
16.301099
24.8848994
6.126000151
13.88796878
22.87794701
18.58159753
-4.613353349
14.03545471
-12.97610992
2.058613502
10.23113648
8.370943443
25.71566832
-6.685201617
17.67333269
-0.963475613
6.380722326
-12.76838004
-8.993134388
-4.847611519
7.536626658
17.63810186
21.98154886
22.00528861
15.02188555
-11.07275026
17.51964191
20.25147454
6.49409233
26.8665593
6.995055203
2.647628555
-19.65278605
26.20119437
-8.701124692
9.552416871
-3.610782631
-6.941951778
13.37877072
15.67714493
-4.619108531
21.45391488
27.26098235
17.94487973
21.92152652
2.45440204
-13.97548137
19.29966562
17.85357296
-0.750114358
-15.03543084
18.25898416
26.24893593
13.09222333
4.865015663
-9.923471703
12.89801578
16.4821066
-4.096812618
-8.764144345
9.470213719
11.69687349
23.77465698
-14.06320775
21.97999293
-4.466766679
-3.601142617
20.28159434
11.32320383
16.55121253
-6.499250114
4.650027237
5.800760919
23.73458717
-0.474030099
2.005297276
-10.48071797
-8.734770964
19.74745814
3.50920919
-1.95552571
-3.628471928
9.591322
6.916561226
-2.926068151
-13.55338714
3.889887777
19.75417415
13.31055542
19.06595883
16.75363987
21.9989556
0.707002989
22.04456626
21.58419575
-0.705528023
-11.87534945
-9.724012741
-14.02625669
21.58661199
22.79458285
20.01885173
-13.78620455
20.38120083
-0.780890252
0.519465902
-10.86915726
14.38261394
-9.785710731
25.62457699
28.67868914
-6.053604484
-1.386216691
-4.775760269
12.78270154
18.38232205
20.47234384
-2.612997699
6.322039763
21.18277922
14.81248627
10.10636426
2.591331594
10.19147395
14.46092894
